iso2c	edate	party	partyname	parfam	thrs	thrs_l	er.v.c	er.v.c_l	er.in	er.in_l	rile.logit	per607	per608	multic.logit_fd	per608_fd	multic.ratio_fd	af.bipolar_fd	meguid.bipolar_fd	env.logit_fd
"IT"	2008-04-13	32061.0	"PdL People of Freedom"	60.0	4.0	4.0	4.05537651702718	0.462130548877238	1.0	"1"	0.544536681108302	0.0	0.0			NaN			
"IT"	2013-02-24	32061.0	"PdL People of Freedom"	60.0	4.0	4.0	0.087972998710331	4.05537651702718	1.0	"1"	0.144415228123009	0.0	0.0	0.0	0.0	NaN	-9.714	-11.562	-1.41838094136878
"IT"	1983-06-26	32220.0	"PCI Italian Communist Party"	20.0	0.640882279	0.640882279	6.16045220443237	4.6204335947368	1.0	"1"	-0.42334865610043	0.0	0.212	1.60910185597345	0.212	NaN	-0.048	0.955	0.65632044030781
"IT"	1987-06-14	32220.0	"PCI Italian Communist Party"	20.0	0.640882279	0.640882279	5.2757143171627	6.16045220443237	1.0	"1"	-0.850303190446898	0.352	0.0	-2.70750078854944	-0.212	-2.0	-4.586	-4.904	-3.95220313326202
"IT"	1992-04-06	32220.0	"PDS Democratic Party of the Left"	20.0	0.640882279	0.640882279	8.01763742683165	5.2757143171627	1.0	"1"	0.623597427654186	0.37	0.0	4.53532895577924E-4	0.0	0.0	3.576	3.576	3.76115174243057
"IT"	1983-06-26	32320.0	"PSI Italian Socialist Party"	30.0	0.640882279	0.640882279	6.16045220443237	4.6204335947368	1.0	"1"	-0.359139793259084	0.0	0.0	-1.60987381741372	-0.273	NaN	0.725	4.239	-0.570244496218589
"IT"	1987-06-14	32320.0	"PSI Italian Socialist Party"	30.0	0.640882279	0.640882279	5.2757143171627	6.16045220443237	1.0	"1"	0.175668039354724	0.0	0.0	0.0	0.0	NaN	-3.454	-3.179	0.385550244633064
"IT"	1992-04-06	32320.0	"PSI Italian Socialist Party"	30.0	0.640882279	0.640882279	8.01763742683165	5.2757143171627	1.0	"1"	0.365008254190438	0.394	0.0	-1.94543575083198	0.0	NaN	-1.051	-2.111	-1.55515164715257
"IT"	2008-04-13	32440.0	"PD Democratic Party"	40.0	4.0	4.0	4.05537651702718	0.462130548877238	1.0	"1"	0.0204175332862425	0.0	0.0			NaN			
"IT"	2013-02-24	32440.0	"PD Democratic Party"	40.0	4.0	4.0	0.087972998710331	4.05537651702718	1.0	"1"	-0.263243718479575	0.0	0.0	0.0	0.0	NaN	-1.382	-2.273	1.20950032854337
"IT"	1983-06-26	32520.0	"DC Christian Democrats"	50.0	0.640882279	0.640882279	6.16045220443237	4.6204335947368	1.0	"1"	-0.193608208661311	0.0	0.0	0.0	0.0	NaN	-1.384	-0.908	-0.121442696951103
"IT"	1987-06-14	32520.0	"DC Christian Democrats"	50.0	0.640882279	0.640882279	5.2757143171627	6.16045220443237	1.0	"1"	0.182808769041805	0.236	0.0	-1.60900581909522	0.0	NaN	-1.54	2.47	-2.92348845074555
"IT"	1992-04-06	32520.0	"DC Christian Democrats"	50.0	0.640882279	0.640882279	8.01763742683165	5.2757143171627	1.0	"1"	0.37247595065805	1.197	0.0	-2.00206775710848	0.0	0.0	1.025	1.393	-0.57875330931151
"LU"	1994-06-12	23113.0	"GLEI-GAP Green Left Ecological Initiative - Green Alternative"	10.0	2.95	2.95	-0.35	-0.65	0.0	"0"	-1.93444101826973	0.412	0.176						
"LU"	1999-06-13	23113.0	"GLEI-GAP Green Left Ecological Initiative - Green Alternative"	10.0	2.95	2.95	-2.95	-0.35	0.0	"0"	-0.246056983078278	2.139	0.0	-3.27807250097772	-0.176	-0.598639455782313	-7.689	-6.484	1.18237597033214
"LU"	2004-06-13	23113.0	"GLEI-GAP Green Left Ecological Initiative - Green Alternative"	10.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.39890454455977	0.282	0.0	2.43497310982752	0.0	0.0	8.466	5.599	1.73767455015241
"LU"	2009-06-07	23113.0	"GLEI-GAP Green Left Ecological Initiative - Green Alternative"	10.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.34123787264137	2.472	0.412	-0.0865465458489485	0.412	0.285714285714286	-2.117	-2.267	0.840274337184236
"LU"	2013-10-20	23113.0	"GLEI-GAP Green Left Ecological Initiative - Green Alternative"	10.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.20129231724246	1.514	0.315	0.199489972647302	-0.097	0.0587362336952276	3.244	3.741	-0.764831091956981
"LU"	2013-10-20	23113.0	"GLEI-GAP Green Left Ecological Initiative - Green Alternative"	10.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.20129231724246	1.514	0.315	0.199489972647302	-0.097	0.0587362336952276	3.244	3.741	-0.764831091956981
"LU"	1984-06-17	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.44646726644494	0.0	0.0	1.9451784528595	0.0	NaN	2.222	2.527	-2.58482432675397
"LU"	1989-06-18	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-0.65	-2.95	0.0	"0"	-0.871406427070542	0.8	0.0	-2.78895407632605	0.0	NaN	-0.474	1.626	0.395643932303841
"LU"	1994-06-12	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-0.35	-0.65	0.0	"0"	-1.10512437228333	0.588	0.392	2.421242976372	0.392	0.8	-1.143	-4.027	-1.09403014134979
"LU"	1999-06-13	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-2.95	-0.35	0.0	"0"	-0.939606134560035	1.134	0.0	-2.99992260398108	-0.392	-0.8	-2.178	-1.961	3.14371604459085
"LU"	2004-06-13	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.02642482384378	0.733	0.44	2.88848581087849	0.44	0.750213128729753	6.048	5.002	-0.304719122297635
"LU"	2009-06-07	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.21026863284544	1.476	0.759	-0.17272790716913	0.319	-0.0710184978572696	0.322	1.598	0.34058827192936
"LU"	2013-10-20	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.03066322304538	0.693	0.693	0.651875800225764	-0.0659999999999999	0.320805369127517	0.382	-0.753	1.25928312891014
"LU"	2013-10-20	23320.0	"LSAP/POSL Socialist Workers’ Party of Luxembourg"	30.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-1.03066322304538	0.693	0.693	0.651875800225764	-0.0659999999999999	0.320805369127517	0.382	-0.753	1.25928312891014
"LU"	1984-06-17	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-2.95	-2.95	0.0	"0"	0.541569700083443	0.0	0.0	3.36721168851565	0.0	NaN	5.418	6.468	3.55503096241576
"LU"	1989-06-18	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-0.65	-2.95	0.0	"0"	0.0943200049492788	1.1	0.0	-2.61212649979872	0.0	NaN	-4.323	-3.239	-1.19357295072806
"LU"	1994-06-12	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-0.35	-0.65	0.0	"0"	0.683752624474829	0.0	0.768	4.80963548113273	0.768	2.0	3.919	2.319	-1.54051751055789
"LU"	1999-06-13	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-2.95	-0.35	0.0	"0"	0.0516847408092488	0.45	0.0	-4.39484466360896	-0.768	-2.0	-4.281	-5.293	2.88997685201111
"LU"	2004-06-13	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.55322108415807	0.304	0.0	-7.06338640989124E-4	0.0	0.0	2.211	1.249	-0.501123723599301
"LU"	2009-06-07	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.422544357342921	0.262	0.523	2.85018173523091	0.523	1.33248407643312	1.328	-1.757	-0.690642375273077
"LU"	2013-10-20	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.244791960689095	1.281	0.915	-0.98299549369984	0.392	-0.499150743099788	0.762	4.614	0.485192192779454
"LU"	2013-10-20	23420.0	"DP/PD Democratic Party"	40.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.244791960689095	1.281	0.915	-0.98299549369984	0.392	-0.499150743099788	0.762	4.614	0.485192192779454
"LU"	1984-06-17	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.604665111578201	0.0	0.0	1.94505263864118	0.0	NaN	2.404	1.397	-3.02558736902706
"LU"	1989-06-18	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-0.65	-2.95	0.0	"0"	0.276874066072191	0.9	0.9	0.0	0.9	NaN	2.399	6.702	2.94846658558641
"LU"	1994-06-12	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-0.35	-0.65	0.0	"0"	-0.672526579698306	0.315	0.71	0.748798815466535	-0.19	0.385365853658537	-1.515	-5.86	-2.24811019131038
"LU"	1999-06-13	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-2.95	-0.35	0.0	"0"	-0.421350001544672	2.018	1.806	-0.858267901499518	1.096	-0.44080518420247	2.015	0.772000000000001	0.995806304755517
"LU"	2004-06-13	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.699472215800141	0.458	1.068	0.925649591712149	-0.738	0.45517720734603	1.858	0.404	1.42159908256747
"LU"	2009-06-07	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.231351832631683	2.189	0.864	-1.72608767307182	-0.204	-0.833737221708746	-5.517	-5.514	0.804506630030153
"LU"	2013-10-20	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.30205474885882	1.41	0.705	0.246606712426875	-0.159	0.100666011573316	6.717	7.578	-0.642655035153111
"LU"	2013-10-20	23520.0	"CSV/PCS Christian Social People’s Party"	50.0	2.95	2.95	-2.95	-2.95	0.0	"0"	-0.30205474885882	1.41	0.705	0.246606712426875	-0.159	0.100666011573316	6.717	7.578	-0.642655035153111
"LV"	2002-10-05	87410.0	"LC Latvian Way Union"	40.0	5.0	5.0	0.392179138782266	9.73166586610659	1.0	"1"	-0.0500548451681235	1.563	0.0	-1.09882559924912	0.0	NaN	3.453	2.645	1.65093701845878
"LV"	2002-10-05	87422.0	"PCTVL For Human Rights in a United Latvia"	30.0	5.0	5.0	0.392179138782266	9.73166586610659	1.0	"1"	0.0769612189036509	3.226	0.0						
"LV"	2002-10-05	87423.0	"JL New Era"	60.0	5.0	5.0	0.392179138782266	9.73166586610659	1.0	"1"	-0.367701590141315	0.0	0.0			NaN			
"LV"	2002-10-05	87610.0	"TP People’s Party"	60.0	5.0	5.0	0.392179138782266	9.73166586610659	1.0	"1"	0.143099476132396	0.0	0.0	1.09887891978554	0.0	NaN	-3.99	-5.424	2.43329198511484
"NL"	1981-05-26	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	-0.6666666667	-0.6666666667	0.0	"0"	-1.21689902978534	0.3	0.0	-0.718985257138187	0.0	0.0	1.0	1.1	3.84876248571661
"NL"	1982-09-08	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	-0.6666666667	-0.6666666667	0.0	"0"	-0.763535825000542	0.4	0.0	0.333223852942283	0.0	0.0	-0.1	0.0999999999999995	-1.77690088717282
"NL"	1986-05-21	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	-0.532576099800756	-0.6666666667	0.0	"0"	-0.975237626576411	0.2	0.0	-0.0981597644722438	0.0	0.0	-0.4	-0.3	0.712845360169447
"NL"	1989-09-06	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	0.25166738710984	-0.532576099800756	1.0	"0"	-1.04100007237262	0.4	0.0	-0.243264954513631	0.0	0.0	0.6	0.6	-0.45520252676326
"NL"	1994-05-03	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	1.79096984973435	0.25166738710984	1.0	"1"	0.19495030420973	0.176	0.044	1.20745019864428	0.044	0.4	5.487	3.117	0.3478000223737
"NL"	1998-05-06	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	-0.0599369695083757	1.79096984973435	0.0	"1"	-1.0279637574722	0.64	0.345	0.512399576773804	0.301	0.300507614213198	-2.334	-0.0620000000000003	0.107166701167784
"NL"	2002-05-15	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	16.3291776267078	-0.0599369695083757	1.0	"0"	-0.335637179889097	0.586	0.195	-0.450900445646857	-0.15	-0.201147819078755	-1.082	-0.554	0.0438946336635326
"NL"	2003-01-22	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	5.02991445241834	16.3291776267078	1.0	"1"	-0.0991454403752113	0.0	1.754	3.74547263117746	1.559	1.50064020486556	7.202	6.772	-2.02396967932226
"NL"	2006-11-22	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	5.22324766431361	5.02991445241834	1.0	"1"	0.0347041233225649	1.411	1.411	-2.7078448466851	-0.343	-1.0	-4.202	-3.011	2.69739920031351
"NL"	2010-06-09	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	14.7803686511595	5.22324766431361	1.0	"1"	0.0242096486017464	1.546	1.249	-0.208851772607291	-0.162	-0.106261180679785	-0.670999999999998	-0.850999999999999	-0.0833157578664525
"NL"	2012-09-12	22320.0	"PvdA Labour Party"	30.0	0.6666666667	0.6666666667	9.41651780397587	14.7803686511595	1.0	"1"	-0.237758782747925	0.833	0.87	0.251405711029027	-0.379	0.127987545917601	-2.624	-3.852	-0.461084954068114
"NL"	1981-05-26	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	-0.6666666667	-0.6666666667	0.0	"0"	0.30466330424975	0.7	0.0	-0.598929711729284	0.0	0.0	-1.5	-0.9	1.35193321692865
"NL"	1982-09-08	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	-0.6666666667	-0.6666666667	0.0	"0"	0.748393490566532	0.0	0.0	2.96072666435518	0.0	NaN	-0.5	0.1	-1.16882866320637
"NL"	1986-05-21	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	-0.532576099800756	-0.6666666667	0.0	"0"	0.296379650794411	0.3	0.0	-2.35346830330862	0.0	NaN	2.9	2.6	0.396884957840854
"NL"	1989-09-06	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	0.25166738710984	-0.532576099800756	1.0	"0"	0.206326885878343	0.0	0.0	2.35346830330862	0.0	NaN	-0.6	-0.3	-0.262040491995333
"NL"	1994-05-03	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	1.79096984973435	0.25166738710984	1.0	"1"	0.541511099325514	0.0	1.275	2.70801686721331	1.275	NaN	3.347	1.889	-0.191852150080753
"NL"	1998-05-06	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	-0.0599369695083757	1.79096984973435	0.0	"1"	0.315174425671325	0.426	1.384	-1.60974981257804	0.109	-0.470718232044199	4.15	5.182	1.11186396524143
"NL"	2002-05-15	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	16.3291776267078	-0.0599369695083757	1.0	"0"	0.68051264620347	0.374	0.0	-3.49623141595607	-1.384	-1.5292817679558	-2.542	-2.116	-0.237627903494133
"NL"	2003-01-22	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	5.02991445241834	16.3291776267078	1.0	"1"	0.975353019599498	0.0	2.956	4.96301832869514	2.956	2.0	13.435	13.435	-1.25530243250924
"NL"	2006-11-22	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	5.22324766431361	5.02991445241834	1.0	"1"	0.80418586398003	1.657	1.289	-2.80127794389036	-1.667	-1.12491513917176	-7.982	-8.35	1.67259655677703
"NL"	2010-06-09	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	14.7803686511595	5.22324766431361	1.0	"1"	0.692378064955672	0.263	3.876	2.81736517818876	2.587	0.997831302496233	-0.421999999999999	0.34	-0.433750760939771
"NL"	2012-09-12	22420.0	"VVD People’s Party for Freedom and Democracy"	40.0	0.6666666667	0.6666666667	9.41651780397587	14.7803686511595	1.0	"1"	0.838067771079079	0.291	2.327	-0.584975695934419	-1.549	-0.0952232679845202	-2.164	-2.5	0.120132363711303
"NL"	1981-05-26	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	-0.6666666667	-0.6666666667	0.0	"0"	-0.833788815502636	1.9	0.0	-0.81728540479014	0.0	0.0	-1.2	-2.6	1.4521190162772
"NL"	1982-09-08	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	-0.6666666667	-0.6666666667	0.0	"0"	-0.487481551490177	0.9	0.0	0.785677650443773	0.0	0.0	3.2	2.8	-0.179177239362673
"NL"	1986-05-21	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	-0.532576099800756	-0.6666666667	0.0	"0"	-0.177264267763911	1.5	0.0	-0.504064201355878	0.0	0.0	2.3	2.6	0.468099141081978
"NL"	1989-09-06	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	0.25166738710984	-0.532576099800756	1.0	"0"	-0.466019300056247	1.8	0.0	-0.195328243408467	0.0	0.0	-3.9	-2.0	-0.335264661934916
"NL"	1994-05-03	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	1.79096984973435	0.25166738710984	1.0	"1"	-0.122334345961286	2.793	0.249	2.00585539043342	0.249	0.16370808678501	1.399	0.595	-1.72271870402182
"NL"	1998-05-06	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	-0.0599369695083757	1.79096984973435	0.0	"1"	-0.0610097161767342	2.219	0.74	1.25442311720537	0.491	0.336460889220397	3.65	7.182	0.177658102704407
"NL"	2002-05-15	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	16.3291776267078	-0.0599369695083757	1.0	"0"	0.0919917178993037	0.435	0.0	-1.48763514533755	-0.74	-0.500168976005407	3.245	1.528	1.5711558180804
"NL"	2003-01-22	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	5.02991445241834	16.3291776267078	1.0	"1"	0.0919917178993037	0.435	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"NL"	2006-11-22	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	5.22324766431361	5.02991445241834	1.0	"1"	0.144228040501541	2.697	1.124	1.70032366135792	1.124	0.588327662915467	-5.231	-3.249	0.750998402759154
"NL"	2010-06-09	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	14.7803686511595	5.22324766431361	1.0	"1"	0.414266399094896	2.33	1.605	0.495956317360854	0.481	0.227428372662678	5.691	2.473	-1.16199333991668
"NL"	2012-09-12	22521.0	"CDA Christian Democratic Appeal"	50.0	0.6666666667	0.6666666667	9.41651780397587	14.7803686511595	1.0	"1"	0.635744955653993	1.93	1.091	-0.186407365722344	-0.514	-0.0934786439859568	-4.838	-2.651	0.413508221320206
"NO"	1981-09-14	12320.0	"DnA Norwegian Labour Party"	30.0	1.8788357515	1.8788357515	-1.8788357515	-1.8788357515	0.0	"0"	-1.20993791629576	0.4	0.0	-1.25111007555707	0.0	0.0	-0.8	-1.3	0.481618386263465
"NO"	1985-09-08	12320.0	"DnA Norwegian Labour Party"	30.0	1.8574853453	1.8788357515	-1.8574853453	-1.8788357515	0.0	"0"	-1.64155431379961	0.4	0.0	-0.559733942363398	0.0	0.0	-0.5	-0.2	1.41481346992314
"NO"	1989-09-11	12320.0	"DnA Norwegian Labour Party"	30.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"		0.4	0.0		0.0	0.0	1.7	1.2	
"NO"	1993-09-13	12320.0	"DnA Norwegian Labour Party"	30.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"	-0.928832773070109	1.205	0.172		0.172	0.249818445896877	-0.142	-0.0840000000000001	
"NO"	1997-09-16	12320.0	"DnA Norwegian Labour Party"	30.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"	-0.805525062402457	1.321	0.22	0.0163446864064951	0.048	0.0357104314554914	-1.001	-0.13	-1.24194505713556
"NO"	2001-09-10	12320.0	"DnA Norwegian Labour Party"	30.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"	-1.8977718142169	1.783	0.35	0.153067969083211	0.13	0.0426474001909977	0.883	-0.351	2.39343921535385
"NO"	2005-09-12	12320.0	"DnA Norwegian Labour Party"	30.0	1.9344226081	1.8574853453	-1.9344226081	-1.8574853453	0.0	"0"	-1.21880504425761	0.661	0.0	-1.54627650699972	-0.35	-0.328176277543366	0.821	0.385	-4.86718489320035
"NO"	2009-09-14	12320.0	"DnA Norwegian Labour Party"	30.0	1.9344226081	1.9344226081	-1.9344226081	-1.9344226081	0.0	"0"	-1.05242933311982	2.729	0.141	0.318224529316675	0.141	0.0982578397212543	-1.62	-1.079	4.00747645048951
"NO"	1981-09-14	12620.0	"H Conservative Party"	60.0	1.8788357515	1.8788357515	-1.8788357515	-1.8788357515	0.0	"0"	0.311595663806001	1.3	0.0	-1.43846383159499	-0.1	-0.125	0.9	0.5	0.170683639111514
"NO"	1985-09-08	12620.0	"H Conservative Party"	60.0	1.8574853453	1.8788357515	-1.8574853453	-1.8788357515	0.0	"0"	-0.33397728187535	0.8	0.0	0.288143539926514	0.0	0.0	-0.6	-1.0	1.57400155648904
"NO"	1989-09-11	12620.0	"H Conservative Party"	60.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"		0.5	0.0		0.0	0.0	1.2	0.9	
"NO"	1993-09-13	12620.0	"H Conservative Party"	60.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"	0.484133304424083	0.646	0.923		0.923	1.17654557042702	1.306	5.042	
"NO"	1997-09-16	12620.0	"H Conservative Party"	60.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"	0.111942384151369	0.883	0.08	-2.37583392355677	-0.843	-1.01039811455994	0.985	2.106	-0.756836594457959
"NO"	2001-09-10	12620.0	"H Conservative Party"	60.0	1.8574853453	1.8574853453	-1.8574853453	-1.8574853453	0.0	"0"	0.307977700004668	0.753	0.377	1.39378717646856	0.297	0.50110918130106	1.454	-1.594	0.11939446289463
"NO"	2005-09-12	12620.0	"H Conservative Party"	60.0	1.9344226081	1.8574853453	-1.9344226081	-1.8574853453	0.0	"0"	0.420985879979712	1.11	0.0	-2.96572500372944	-0.377	-0.667256637168142	0.00199999999999978	-3.332	-2.99960811944839
"NO"	2009-09-14	12620.0	"H Conservative Party"	60.0	1.9344226081	1.9344226081	-1.9344226081	-1.9344226081	0.0	"0"	-0.396194512680086	0.814	0.746	3.52755010644552	0.746	0.956410256410256	-0.879999999999999	2.827	3.85585436817171
"PL"	2001-09-23	92212.0	"SLD-UP Coalion of the Democratic Left Alliance and the Union of Labour"	30.0	5.0	5.0	2.87489315696836	0.555158676523971	1.0	"1"	-0.210608589508169	0.217	0.0						
"PL"	2001-09-23	92435.0	"PO Civic Platform"	40.0	5.0	5.0	2.87489315696836	0.555158676523971	1.0	"1"	-0.399415200325495	0.0	0.0			NaN			
"PL"	2005-09-25	92435.0	"PO Civic Platform"	40.0	5.0	5.0	2.96940127793427	2.87489315696836	1.0	"1"	0.0350680310964093	0.0	0.0	0.0	0.0	NaN	-0.0830000000000002	0.206	0.0670442836996479
"PL"	2007-10-21	92435.0	"PO Civic Platform"	40.0	5.0	5.0	-3.70419785355183	2.96940127793427	0.0	"1"	0.283994982407232	0.16	0.0	-1.63096454297838	0.0	NaN	-3.331	-0.74	-2.65095936400858
"PL"	2011-10-09	92435.0	"PO Civic Platform"	40.0	5.0	5.0	-4.75525249551081	-3.70419785355183	0.0	"0"	-0.169191039187738	0.0	0.0	1.63096454297838	0.0	NaN	-3.907	-5.954	-1.54152935653279
"PL"	2001-09-23	92436.0	"PiS Law and Justice"	60.0	5.0	5.0	2.87489315696836	0.555158676523971	1.0	"1"	0.191636984455801	0.0	0.0			NaN			
"PL"	2005-09-25	92436.0	"PiS Law and Justice"	60.0	5.0	5.0	2.96940127793427	2.87489315696836	1.0	"1"	-0.0588649033853991	0.0	0.0	0.0	0.0	NaN	-7.835	-7.423	2.62470202141182
"PL"	2007-10-21	92436.0	"PiS Law and Justice"	60.0	5.0	5.0	-3.70419785355183	2.96940127793427	0.0	"1"	0.555898810785976	0.0	0.0	0.0	0.0	NaN	2.462	-1.75	-0.0894084370673669
"PL"	2011-10-09	92436.0	"PiS Law and Justice"	60.0	5.0	5.0	-4.75525249551081	-3.70419785355183	0.0	"0"	0.616774473261043	0.0	0.0	0.0	0.0	NaN	-3.183	-2.428	-2.82473497732147
"PL"	2011-10-09	92440.0	"RP Palikot's Movement"	40.0	5.0	5.0	-4.75525249551081	-3.70419785355183	0.0	"0"	0.788323897980736	0.0	0.0			NaN			
"PT"	1985-10-06	35311.0	"PS Socialist Party"	30.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	0.805673655310219	0.0	0.0	0.0	0.0	NaN	-8.8	-8.8	1.55055559335494
"PT"	1987-07-19	35311.0	"PS Socialist Party"	30.0	1.2422599875	1.2422599875	-1.2422599875	-1.2422599875	0.0	"0"	-0.847302876296684	0.0	0.0	0.0	0.0	NaN	0.0	0.0	-2.39785345374215
"PT"	1991-10-06	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.2422599875	-1.3416407865	-1.2422599875	0.0	"0"	-0.612266309971983	0.131	0.0	-2.2005855894684	0.0	NaN	-0.36	-0.327	-0.934911007187054
"PT"	1995-10-01	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.3416407865	-1.3416407865	-1.3416407865	0.0	"0"	-0.84087266471679	0.229	0.0	-0.933814114657699	0.0	0.0	1.362	1.6	0.0995940543663434
"PT"	1999-10-10	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.3416407865	-1.3416407865	-1.3416407865	0.0	"0"	-0.837631936682594	0.0	0.0	3.1343997041261	0.0	NaN	0.462	0.234	0.264633911709768
"PT"	2002-03-17	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.3416407865	-1.2538266884982	-1.3416407865	0.0	"0"	-0.506407144974371	0.044	1.051	2.96147112402893	1.051	NaN	4.338	5.237	0.411478902181386
"PT"	2005-02-20	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.3416407865	-1.17361127754984	-1.2538266884982	0.0	"0"	-0.484090305078573	0.0	0.982	1.32899160478529	-0.069	0.080365296803653	-1.001	-1.261	-0.472948284417548
"PT"	2009-09-27	35311.0	"PS Socialist Party"	30.0	1.3416407865	1.3416407865	-1.13275294762928	-1.17361127754984	0.0	"0"	-0.193355347429975	0.096	0.67	-2.53495466489195	-0.312	-0.25065274151436	4.672	3.99	0.229274807509914
